Time(ps);Dl = 0;Dl = 1;Dl = 2;Dl = 3;Dl = 4;Dl = 5;Dl = 6;Dl = 7;Dl = 8;Dl = 9;Dl = 10;Dl = 11;Dl = 12;Dl = 13;Dl = 14;Dl = 15;Dl = 16;Dl = 17;Dl = 18;Dl = 19;Dl = 20;Dl = 21;Dl = 22;Dl = 23;Dl = 24;Dl = 25;Dl = 26;Dl = 27;Dl = 28
176.26908;1.48353E-06;4.20495E-06;5.75233E-07;3.27398E-07;2.07424E-07;1.46851E-07;1.10718E-07;8.67143E-08;6.95422E-08;5.65982E-08;4.64745E-08;3.40944E-08;2.69908E-08;2.14404E-08;1.70913E-08;1.01637E-08;1.10373E-08;7.23529E-09;6.40096E-09;5.84413E-09;5.48735E-09;5.27032E-09;5.14629E-09;6.78126E-09;6.63145E-09;6.45174E-09;6.24087E-09;6.00036E-09;5.73358E-09
176.366736;1.44318E-06;4.22257E-06;5.72444E-07;3.25316E-07;2.0607E-07;1.45878E-07;1.09976E-07;8.61295E-08;6.90715E-08;5.62146E-08;4.61597E-08;3.38708E-08;2.68163E-08;2.13041E-08;1.69849E-08;1.01078E-08;1.09719E-08;7.19686E-09;6.36698E-09;5.81274E-09;5.45724E-09;5.24062E-09;5.11645E-09;6.73732E-09;6.58792E-09;6.40894E-09;6.19915E-09;5.96001E-09;5.69486E-09
176.464392;1.40347E-06;4.24008E-06;5.69672E-07;3.23242E-07;2.04721E-07;1.44907E-07;1.09236E-07;8.5546E-08;6.86017E-08;5.58317E-08;4.58456E-08;3.36477E-08;2.66422E-08;2.11682E-08;1.68787E-08;1.00522E-08;1.09068E-08;7.15863E-09;6.33316E-09;5.78149E-09;5.42727E-09;5.21105E-09;5.08673E-09;6.6935E-09;6.54449E-09;6.36625E-09;6.15751E-09;5.91974E-09;5.65623E-09
176.562048;1.36439E-06;4.2575E-06;5.66918E-07;3.21176E-07;2.03375E-07;1.43938E-07;1.08498E-07;8.49639E-08;6.8133E-08;5.54496E-08;4.55321E-08;3.34251E-08;2.64684E-08;2.10325E-08;1.67729E-08;9.9968E-09;1.08418E-08;7.12058E-09;6.29952E-09;5.75041E-09;5.39744E-09;5.1816E-09;5.05712E-09;6.64979E-09;6.50117E-09;6.32365E-09;6.11597E-09;5.87956E-09;5.61767E-09
176.659704;1.32595E-06;4.2748E-06;5.64181E-07;3.19117E-07;2.02034E-07;1.42973E-07;1.07762E-07;8.43831E-08;6.76652E-08;5.50683E-08;4.52192E-08;3.32029E-08;2.62951E-08;2.08972E-08;1.66673E-08;9.94166E-09;1.07771E-08;7.08272E-09;6.26604E-09;5.71947E-09;5.36776E-09;5.15229E-09;5.02764E-09;6.60619E-09;6.45795E-09;6.28114E-09;6.07452E-09;5.83946E-09;5.57919E-09
176.75736;1.28814E-06;4.29199E-06;5.61461E-07;3.17066E-07;2.00697E-07;1.4201E-07;1.07028E-07;8.38037E-08;6.71985E-08;5.46878E-08;4.4907E-08;3.29812E-08;2.61221E-08;2.07623E-08;1.65619E-08;9.88675E-09;1.07126E-08;7.04505E-09;6.23273E-09;5.68869E-09;5.33821E-09;5.1231E-09;4.99827E-09;6.5627E-09;6.41484E-09;6.23874E-09;6.03315E-09;5.79944E-09;5.54079E-09
176.855016;1.25096E-06;4.30907E-06;5.58758E-07;3.15023E-07;1.99364E-07;1.41049E-07;1.06295E-07;8.32256E-08;6.67328E-08;5.43081E-08;4.45954E-08;3.276E-08;2.59496E-08;2.06277E-08;1.64569E-08;9.83208E-09;1.06483E-08;7.00756E-09;6.19959E-09;5.65806E-09;5.30879E-09;5.09404E-09;4.96902E-09;6.51934E-09;6.37183E-09;6.19644E-09;5.99189E-09;5.75952E-09;5.50247E-09
176.952672;1.2144E-06;4.32603E-06;5.56072E-07;3.12988E-07;1.98036E-07;1.40092E-07;1.05565E-07;8.26489E-08;6.62682E-08;5.39293E-08;4.42845E-08;3.25393E-08;2.57774E-08;2.04934E-08;1.63522E-08;9.77764E-09;1.05842E-08;6.97025E-09;6.16661E-09;5.62758E-09;5.27952E-09;5.06511E-09;4.93989E-09;6.47609E-09;6.32894E-09;6.15425E-09;5.95072E-09;5.71968E-09;5.46424E-09
177.050328;1.17847E-06;4.34286E-06;5.53402E-07;3.1096E-07;1.96712E-07;1.39137E-07;1.04836E-07;8.20737E-08;6.58047E-08;5.35512E-08;4.39742E-08;3.2319E-08;2.56056E-08;2.03594E-08;1.62477E-08;9.72343E-09;1.05203E-08;6.93313E-09;6.13379E-09;5.59724E-09;5.25038E-09;5.0363E-09;4.91087E-09;6.43296E-09;6.28616E-09;6.11215E-09;5.90965E-09;5.67994E-09;5.4261E-09
177.147984;1.14316E-06;4.35957E-06;5.50749E-07;3.0894E-07;1.95393E-07;1.38186E-07;1.04109E-07;8.14999E-08;6.53422E-08;5.31741E-08;4.36646E-08;3.20993E-08;2.54343E-08;2.02258E-08;1.61435E-08;9.66945E-09;1.04566E-08;6.89618E-09;6.10114E-09;5.56705E-09;5.22138E-09;5.00762E-09;4.88197E-09;6.38996E-09;6.24349E-09;6.07017E-09;5.86868E-09;5.64029E-09;5.38804E-09
177.24564;1.10847E-06;4.37615E-06;5.48112E-07;3.06928E-07;1.94078E-07;1.37237E-07;1.03385E-07;8.09275E-08;6.48809E-08;5.27978E-08;4.33558E-08;3.18801E-08;2.52634E-08;2.00926E-08;1.60397E-08;9.61569E-09;1.03931E-08;6.85941E-09;6.06864E-09;5.53701E-09;5.1925E-09;4.97906E-09;4.85319E-09;6.34707E-09;6.20094E-09;6.02829E-09;5.8278E-09;5.60073E-09;5.35006E-09
177.343296;1.07439E-06;4.39259E-06;5.45491E-07;3.04924E-07;1.92767E-07;1.3629E-07;1.02662E-07;8.03566E-08;6.44207E-08;5.24224E-08;4.30476E-08;3.16615E-08;2.50929E-08;1.99597E-08;1.59361E-08;9.56216E-09;1.03299E-08;6.82281E-09;6.0363E-09;5.50711E-09;5.16377E-09;4.95062E-09;4.82452E-09;6.3043E-09;6.1585E-09;5.98651E-09;5.78703E-09;5.56127E-09;5.31218E-09
177.440952;1.04093E-06;4.4089E-06;5.42885E-07;3.02927E-07;1.91461E-07;1.35347E-07;1.01941E-07;7.97873E-08;6.39616E-08;5.20479E-08;4.27402E-08;3.14433E-08;2.49229E-08;1.98271E-08;1.58328E-08;9.50886E-09;1.02668E-08;6.78639E-09;6.00412E-09;5.47735E-09;5.13516E-09;4.92231E-09;4.79597E-09;6.26166E-09;6.11617E-09;5.94485E-09;5.74636E-09;5.52191E-09;5.27439E-09
177.538608;1.00808E-06;4.42507E-06;5.40296E-07;3.00938E-07;1.90159E-07;1.34407E-07;1.01223E-07;7.92194E-08;6.35037E-08;5.16743E-08;4.24335E-08;3.12257E-08;2.47533E-08;1.96949E-08;1.57298E-08;9.45578E-09;1.0204E-08;6.75014E-09;5.97209E-09;5.44774E-09;5.10668E-09;4.89412E-09;4.76753E-09;6.21914E-09;6.07397E-09;5.9033E-09;5.7058E-09;5.48264E-09;5.2367E-09
177.636264;9.75834E-07;4.44109E-06;5.37722E-07;2.98956E-07;1.88862E-07;1.3347E-07;1.00506E-07;7.8653E-08;6.3047E-08;5.13017E-08;4.21276E-08;3.10087E-08;2.45841E-08;1.95631E-08;1.56271E-08;9.40292E-09;1.01414E-08;6.71406E-09;5.94022E-09;5.41826E-09;5.07834E-09;4.86605E-09;4.73921E-09;6.17675E-09;6.03188E-09;5.86186E-09;5.66534E-09;5.44348E-09;5.19909E-09
177.73392;9.44191E-07;4.45697E-06;5.35162E-07;2.96983E-07;1.87569E-07;1.32535E-07;9.97918E-08;7.80883E-08;6.25915E-08;5.093E-08;4.18224E-08;3.07922E-08;2.44154E-08;1.94317E-08;1.55247E-08;9.35029E-09;1.0079E-08;6.67815E-09;5.9085E-09;5.38893E-09;5.05012E-09;4.8381E-09;4.711E-09;6.13448E-09;5.98991E-09;5.82053E-09;5.62499E-09;5.40441E-09;5.16158E-09
177.831576;9.13149E-07;4.4727E-06;5.32618E-07;2.95017E-07;1.86281E-07;1.31604E-07;9.90795E-08;7.7525E-08;6.21372E-08;5.05592E-08;4.1518E-08;3.05762E-08;2.42471E-08;1.93006E-08;1.54227E-08;9.29787E-09;1.00168E-08;6.64241E-09;5.87693E-09;5.35973E-09;5.02203E-09;4.81027E-09;4.68291E-09;6.09234E-09;5.94806E-09;5.77932E-09;5.58475E-09;5.36545E-09;5.12417E-09
177.929232;8.82705E-07;4.48828E-06;5.30089E-07;2.93059E-07;1.84997E-07;1.30675E-07;9.83692E-08;7.69634E-08;6.16841E-08;5.01895E-08;4.12143E-08;3.03608E-08;2.40793E-08;1.91698E-08;1.53209E-08;9.24567E-09;9.95486E-09;6.60684E-09;5.8455E-09;5.33067E-09;4.99406E-09;4.78255E-09;4.65492E-09;6.05032E-09;5.90633E-09;5.73822E-09;5.54462E-09;5.32659E-09;5.08686E-09
178.026888;8.52855E-07;4.5037E-06;5.27575E-07;2.91108E-07;1.83718E-07;1.29749E-07;9.76611E-08;7.64033E-08;6.12323E-08;4.98207E-08;4.09115E-08;3.0146E-08;2.39119E-08;1.90395E-08;1.52194E-08;9.19369E-09;9.8931E-09;6.57143E-09;5.81423E-09;5.30174E-09;4.96623E-09;4.75496E-09;4.62705E-09;6.00844E-09;5.86473E-09;5.69724E-09;5.5046E-09;5.28784E-09;5.04965E-09
178.124544;8.23595E-07;4.51896E-06;5.25075E-07;2.89166E-07;1.82444E-07;1.28827E-07;9.69552E-08;7.58449E-08;6.07817E-08;4.94529E-08;4.06095E-08;2.99318E-08;2.37451E-08;1.89095E-08;1.51183E-08;9.14192E-09;9.83155E-09;6.53618E-09;5.78311E-09;5.27295E-09;4.93851E-09;4.72749E-09;4.5993E-09;5.96668E-09;5.82325E-09;5.65638E-09;5.46469E-09;5.24919E-09;5.01253E-09
178.2222;7.94922E-07;4.53406E-06;5.22589E-07;2.87231E-07;1.81173E-07;1.27907E-07;9.62514E-08;7.52881E-08;6.03323E-08;4.90861E-08;4.03083E-08;2.97182E-08;2.35786E-08;1.878E-08;1.50174E-08;9.09037E-09;9.77022E-09;6.5011E-09;5.75213E-09;5.24429E-09;4.91093E-09;4.70013E-09;4.57165E-09;5.92506E-09;5.78189E-09;5.61563E-09;5.42489E-09;5.21065E-09;4.97552E-09
178.319856;7.66834E-07;4.54899E-06;5.20117E-07;2.85303E-07;1.79908E-07;1.26991E-07;9.55498E-08;7.47329E-08;5.98843E-08;4.87203E-08;4.00079E-08;2.95052E-08;2.34127E-08;1.86508E-08;1.49169E-08;9.03903E-09;9.70911E-09;6.46617E-09;5.72129E-09;5.21576E-09;4.88346E-09;4.67289E-09;4.54411E-09;5.88356E-09;5.74066E-09;5.57501E-09;5.38521E-09;5.17222E-09;4.93861E-09
178.417512;7.39326E-07;4.56376E-06;5.17659E-07;2.83384E-07;1.78647E-07;1.26078E-07;9.48504E-08;7.41795E-08;5.94376E-08;4.83556E-08;3.97083E-08;2.92927E-08;2.32472E-08;1.85219E-08;1.48167E-08;8.9879E-09;9.6482E-09;6.43141E-09;5.6906E-09;5.18737E-09;4.85612E-09;4.64576E-09;4.51669E-09;5.8422E-09;5.69956E-09;5.53451E-09;5.34565E-09;5.1339E-09;4.90181E-09
178.515168;7.12396E-07;4.57835E-06;5.15215E-07;2.81472E-07;1.77391E-07;1.25167E-07;9.41532E-08;7.36277E-08;5.89921E-08;4.79919E-08;3.94096E-08;2.90809E-08;2.30823E-08;1.83935E-08;1.47167E-08;8.93698E-09;9.58752E-09;6.3968E-09;5.66005E-09;5.1591E-09;4.8289E-09;4.61875E-09;4.48938E-09;5.80097E-09;5.65858E-09;5.49413E-09;5.3062E-09;5.09569E-09;4.86511E-09
178.612824;6.86038E-07;4.59278E-06;5.12784E-07;2.79568E-07;1.76139E-07;1.2426E-07;9.34583E-08;7.30776E-08;5.8548E-08;4.76293E-08;3.91117E-08;2.88697E-08;2.29178E-08;1.82655E-08;1.46172E-08;8.88628E-09;9.52704E-09;6.36235E-09;5.62964E-09;5.13097E-09;4.80179E-09;4.59186E-09;4.46217E-09;5.75987E-09;5.61773E-09;5.45387E-09;5.26687E-09;5.0576E-09;4.82852E-09
178.71048;6.60251E-07;4.60702E-06;5.10366E-07;2.77671E-07;1.74892E-07;1.23356E-07;9.27657E-08;7.25292E-08;5.81053E-08;4.72677E-08;3.88148E-08;2.86591E-08;2.27538E-08;1.81378E-08;1.45179E-08;8.83578E-09;9.46678E-09;6.32806E-09;5.59936E-09;5.10296E-09;4.77481E-09;4.56508E-09;4.43508E-09;5.71891E-09;5.57701E-09;5.41374E-09;5.22766E-09;5.01961E-09;4.79203E-09
178.808136;6.3503E-07;4.62109E-06;5.07962E-07;2.75782E-07;1.73649E-07;1.22455E-07;9.20753E-08;7.19825E-08;5.76638E-08;4.69072E-08;3.85186E-08;2.84491E-08;2.25903E-08;1.80106E-08;1.44189E-08;8.78548E-09;9.40673E-09;6.29392E-09;5.56923E-09;5.07508E-09;4.74795E-09;4.53841E-09;4.4081E-09;5.67808E-09;5.53643E-09;5.37373E-09;5.18856E-09;4.98175E-09;4.75566E-09
178.905792;6.10372E-07;4.63498E-06;5.0557E-07;2.73901E-07;1.72412E-07;1.21557E-07;9.13872E-08;7.14376E-08;5.72238E-08;4.65479E-08;3.82234E-08;2.82398E-08;2.24273E-08;1.78838E-08;1.43203E-08;8.7354E-09;9.3469E-09;6.25993E-09;5.53923E-09;5.04732E-09;4.72121E-09;4.51185E-09;4.38122E-09;5.63739E-09;5.49597E-09;5.33385E-09;5.1496E-09;4.94399E-09;4.71939E-09
179.003448;5.86272E-07;4.64868E-06;5.03191E-07;2.72028E-07;1.71178E-07;1.20663E-07;9.07014E-08;7.08944E-08;5.67851E-08;4.61896E-08;3.79291E-08;2.80311E-08;2.22648E-08;1.77573E-08;1.4222E-08;8.68551E-09;9.28728E-09;6.22609E-09;5.50937E-09;5.01969E-09;4.69458E-09;4.48541E-09;4.35445E-09;5.59683E-09;5.45564E-09;5.2941E-09;5.11075E-09;4.90636E-09;4.68324E-09
179.101104;5.62728E-07;4.6622E-06;5.00825E-07;2.70162E-07;1.6995E-07;1.19771E-07;9.00179E-08;7.03531E-08;5.63479E-08;4.58324E-08;3.76357E-08;2.7823E-08;2.21028E-08;1.76313E-08;1.4124E-08;8.63583E-09;9.22788E-09;6.1924E-09;5.47964E-09;4.99218E-09;4.66807E-09;4.45907E-09;4.3278E-09;5.55641E-09;5.41545E-09;5.25448E-09;5.07203E-09;4.86884E-09;4.6472E-09
179.19876;5.39735E-07;4.67552E-06;4.9847E-07;2.68304E-07;1.68726E-07;1.18883E-07;8.93368E-08;6.98135E-08;5.5912E-08;4.54764E-08;3.73432E-08;2.76156E-08;2.19414E-08;1.75057E-08;1.40264E-08;8.58636E-09;9.16869E-09;6.15886E-09;5.45005E-09;4.96479E-09;4.64167E-09;4.43285E-09;4.30124E-09;5.51613E-09;5.3754E-09;5.21499E-09;5.03343E-09;4.83145E-09;4.61127E-09
179.296416;5.1729E-07;4.68866E-06;4.96128E-07;2.66454E-07;1.67507E-07;1.17998E-07;8.8658E-08;6.92757E-08;5.54776E-08;4.51215E-08;3.70516E-08;2.74088E-08;2.17804E-08;1.73805E-08;1.39291E-08;8.53708E-09;9.10971E-09;6.12547E-09;5.42058E-09;4.93753E-09;4.61539E-09;4.40674E-09;4.2748E-09;5.47599E-09;5.33548E-09;5.17562E-09;4.99496E-09;4.79417E-09;4.57546E-09
179.394072;4.95388E-07;4.7016E-06;4.93798E-07;2.64612E-07;1.66293E-07;1.17116E-07;8.79816E-08;6.87397E-08;5.50446E-08;4.47678E-08;3.67609E-08;2.72027E-08;2.162E-08;1.72557E-08;1.38321E-08;8.488E-09;9.05095E-09;6.09223E-09;5.39125E-09;4.91038E-09;4.58922E-09;4.38074E-09;4.24847E-09;5.43599E-09;5.29569E-09;5.13639E-09;4.95661E-09;4.75702E-09;4.53976E-09
179.491728;4.74026E-07;4.71435E-06;4.91479E-07;2.62777E-07;1.65083E-07;1.16238E-07;8.73076E-08;6.82056E-08;5.4613E-08;4.44152E-08;3.64712E-08;2.69973E-08;2.14601E-08;1.71313E-08;1.37354E-08;8.43913E-09;8.9924E-09;6.05913E-09;5.36205E-09;4.88336E-09;4.56316E-09;4.35485E-09;4.22224E-09;5.39613E-09;5.25604E-09;5.09729E-09;4.91839E-09;4.71998E-09;4.50418E-09
179.589384;4.532E-07;4.7269E-06;4.89172E-07;2.60949E-07;1.63878E-07;1.15362E-07;8.6636E-08;6.76733E-08;5.41829E-08;4.40638E-08;3.61825E-08;2.67925E-08;2.13007E-08;1.70073E-08;1.36391E-08;8.39045E-09;8.93407E-09;6.02617E-09;5.33297E-09;4.85645E-09;4.53722E-09;4.32906E-09;4.19611E-09;5.35641E-09;5.21653E-09;5.05833E-09;4.88031E-09;4.68308E-09;4.46872E-09
179.68704;4.32906E-07;4.73925E-06;4.86876E-07;2.5913E-07;1.62678E-07;1.1449E-07;8.59668E-08;6.71428E-08;5.37543E-08;4.37135E-08;3.58947E-08;2.65885E-08;2.11419E-08;1.68838E-08;1.35431E-08;8.34196E-09;8.87595E-09;5.99335E-09;5.30403E-09;4.82966E-09;4.51139E-09;4.30338E-09;4.1701E-09;5.31683E-09;5.17716E-09;5.0195E-09;4.84235E-09;4.64629E-09;4.43338E-09
179.784696;4.1314E-07;4.75139E-06;4.84591E-07;2.57318E-07;1.61482E-07;1.13622E-07;8.53E-08;6.66142E-08;5.33271E-08;4.33645E-08;3.56079E-08;2.63851E-08;2.09836E-08;1.67607E-08;1.34474E-08;8.29367E-09;8.81805E-09;5.96068E-09;5.27521E-09;4.80299E-09;4.48567E-09;4.27781E-09;4.14418E-09;5.2774E-09;5.13792E-09;4.9808E-09;4.80452E-09;4.60963E-09;4.39815E-09
179.882352;3.93897E-07;4.76333E-06;4.82317E-07;2.55514E-07;1.60292E-07;1.12756E-07;8.46357E-08;6.60875E-08;5.29014E-08;4.30166E-08;3.5322E-08;2.61824E-08;2.08258E-08;1.6638E-08;1.33521E-08;8.24558E-09;8.76036E-09;5.92814E-09;5.24651E-09;4.77643E-09;4.46005E-09;4.25235E-09;4.11838E-09;5.23811E-09;5.09883E-09;4.94225E-09;4.76682E-09;4.5731E-09;4.36305E-09
179.980008;3.75174E-07;4.77507E-06;4.80053E-07;2.53717E-07;1.59106E-07;1.11894E-07;8.39738E-08;6.55627E-08;5.24773E-08;4.267E-08;3.50371E-08;2.59803E-08;2.06686E-08;1.65157E-08;1.32571E-08;8.19768E-09;8.70289E-09;5.89575E-09;5.21794E-09;4.74998E-09;4.43455E-09;4.22699E-09;4.09268E-09;5.19896E-09;5.05988E-09;4.90383E-09;4.72926E-09;4.5367E-09;4.32807E-09
180.077664;3.56967E-07;4.78659E-06;4.778E-07;2.51928E-07;1.57925E-07;1.11035E-07;8.33144E-08;6.50399E-08;5.20546E-08;4.23246E-08;3.47533E-08;2.5779E-08;2.05119E-08;1.63939E-08;1.31625E-08;8.14997E-09;8.64563E-09;5.86349E-09;5.18949E-09;4.72365E-09;4.40916E-09;4.20174E-09;4.06708E-09;5.15995E-09;5.02106E-09;4.86554E-09;4.69183E-09;4.50042E-09;4.29321E-09
180.17532;3.39271E-07;4.79791E-06;4.75558E-07;2.50147E-07;1.56748E-07;1.1018E-07;8.26574E-08;6.45189E-08;5.16335E-08;4.19804E-08;3.44704E-08;2.55784E-08;2.03558E-08;1.62725E-08;1.30682E-08;8.10245E-09;8.58858E-09;5.83137E-09;5.16116E-09;4.69744E-09;4.38387E-09;4.17659E-09;4.04158E-09;5.12109E-09;4.9824E-09;4.8274E-09;4.65454E-09;4.46428E-09;4.25848E-09
180.272976;3.22083E-07;4.80901E-06;4.73325E-07;2.48374E-07;1.55577E-07;1.09328E-07;8.2003E-08;6.39999E-08;5.12139E-08;4.16375E-08;3.41885E-08;2.53785E-08;2.02002E-08;1.61515E-08;1.29742E-08;8.05513E-09;8.53175E-09;5.79938E-09;5.13295E-09;4.67133E-09;4.35869E-09;4.15155E-09;4.0162E-09;5.08238E-09;4.94387E-09;4.78939E-09;4.61738E-09;4.42826E-09;4.22387E-09
180.370632;3.05398E-07;4.8199E-06;4.71103E-07;2.46608E-07;1.5441E-07;1.08479E-07;8.13511E-08;6.34828E-08;5.07959E-08;4.12958E-08;3.39077E-08;2.51793E-08;2.00452E-08;1.6031E-08;1.28806E-08;8.00799E-09;8.47514E-09;5.76752E-09;5.10486E-09;4.64534E-09;4.33361E-09;4.12661E-09;3.99091E-09;5.04381E-09;4.90549E-09;4.75153E-09;4.58036E-09;4.39238E-09;4.18939E-09
180.468288;2.89211E-07;4.83057E-06;4.6889E-07;2.44849E-07;1.53248E-07;1.07633E-07;8.07016E-08;6.29676E-08;5.03794E-08;4.09554E-08;3.36279E-08;2.49808E-08;1.98907E-08;1.59109E-08;1.27873E-08;7.96104E-09;8.41873E-09;5.7358E-09;5.07689E-09;4.61945E-09;4.30864E-09;4.10178E-09;3.96573E-09;5.00538E-09;4.86725E-09;4.71381E-09;4.54347E-09;4.35663E-09;4.15503E-09
180.565944;2.7352E-07;4.84103E-06;4.66686E-07;2.43099E-07;1.52091E-07;1.06791E-07;8.00548E-08;6.24545E-08;4.99644E-08;4.06162E-08;3.33491E-08;2.47831E-08;1.97368E-08;1.57913E-08;1.26944E-08;7.91427E-09;8.36255E-09;5.70421E-09;5.04904E-09;4.59367E-09;4.28378E-09;4.07704E-09;3.94065E-09;4.96711E-09;4.82916E-09;4.67622E-09;4.50672E-09;4.32101E-09;4.1208E-09
180.6636;2.58319E-07;4.85126E-06;4.64492E-07;2.41356E-07;1.50939E-07;1.05953E-07;7.94104E-08;6.19433E-08;4.95511E-08;4.02783E-08;3.30714E-08;2.4586E-08;1.95835E-08;1.56721E-08;1.26018E-08;7.86769E-09;8.30657E-09;5.67275E-09;5.0213E-09;4.568E-09;4.25902E-09;4.05241E-09;3.91567E-09;4.92898E-09;4.79121E-09;4.63879E-09;4.47011E-09;4.28553E-09;4.0867E-09
180.761256;2.43603E-07;4.86127E-06;4.62307E-07;2.3962E-07;1.49791E-07;1.05118E-07;7.87686E-08;6.14341E-08;4.91393E-08;3.99417E-08;3.27947E-08;2.43897E-08;1.94308E-08;1.55533E-08;1.25096E-08;7.8213E-09;8.25081E-09;5.64142E-09;4.99368E-09;4.54244E-09;4.23436E-09;4.02788E-09;3.89079E-09;4.891E-09;4.75341E-09;4.60149E-09;4.43364E-09;4.25018E-09;4.05273E-09
180.858912;2.2937E-07;4.87107E-06;4.60131E-07;2.37892E-07;1.48648E-07;1.04286E-07;7.81294E-08;6.09269E-08;4.87292E-08;3.96064E-08;3.2519E-08;2.41942E-08;1.92786E-08;1.5435E-08;1.24177E-08;7.77509E-09;8.19527E-09;5.61022E-09;4.96617E-09;4.51699E-09;4.2098E-09;4.00346E-09;3.86602E-09;4.85317E-09;4.71576E-09;4.56434E-09;4.39732E-09;4.21496E-09;4.01889E-09
180.956568;2.15614E-07;4.88063E-06;4.57964E-07;2.36172E-07;1.47511E-07;1.03457E-07;7.74928E-08;6.04217E-08;4.83206E-08;3.92724E-08;3.22444E-08;2.39993E-08;1.9127E-08;1.53171E-08;1.23262E-08;7.72907E-09;8.13994E-09;5.57915E-09;4.93878E-09;4.49164E-09;4.18535E-09;3.97913E-09;3.84134E-09;4.81549E-09;4.67825E-09;4.52734E-09;4.36113E-09;4.17988E-09;3.98517E-09
181.054224;2.02332E-07;4.88997E-06;4.55805E-07;2.34459E-07;1.46378E-07;1.02632E-07;7.68587E-08;5.99185E-08;4.79137E-08;3.89397E-08;3.19709E-08;2.38052E-08;1.89759E-08;1.51997E-08;1.2235E-08;7.68322E-09;8.08482E-09;5.5482E-09;4.91149E-09;4.46639E-09;4.16099E-09;3.9549E-09;3.81677E-09;4.77796E-09;4.64089E-09;4.49048E-09;4.32508E-09;4.14494E-09;3.9516E-09
181.15188;1.89518E-07;4.89909E-06;4.53655E-07;2.32754E-07;1.4525E-07;1.01811E-07;7.62272E-08;5.94174E-08;4.75084E-08;3.86083E-08;3.16985E-08;2.36119E-08;1.88255E-08;1.50827E-08;1.21442E-08;7.63756E-09;8.02992E-09;5.51738E-09;4.88432E-09;4.44125E-09;4.13674E-09;3.93077E-09;3.7923E-09;4.74058E-09;4.60369E-09;4.45377E-09;4.28918E-09;4.11014E-09;3.91815E-09
181.249536;1.77168E-07;4.90797E-06;4.51513E-07;2.31057E-07;1.44126E-07;1.00993E-07;7.55984E-08;5.89183E-08;4.71047E-08;3.82782E-08;3.14271E-08;2.34193E-08;1.86756E-08;1.49662E-08;1.20537E-08;7.59207E-09;7.97523E-09;5.48668E-09;4.85726E-09;4.41621E-09;4.11258E-09;3.90674E-09;3.76793E-09;4.70335E-09;4.56663E-09;4.4172E-09;4.25342E-09;4.07548E-09;3.88483E-09
181.347192;1.65278E-07;4.91663E-06;4.49379E-07;2.29367E-07;1.43008E-07;1.00178E-07;7.49721E-08;5.84212E-08;4.67026E-08;3.79495E-08;3.11569E-08;2.32275E-08;1.85264E-08;1.48502E-08;1.19635E-08;7.54677E-09;7.92076E-09;5.4561E-09;4.83031E-09;4.39127E-09;4.08853E-09;3.88281E-09;3.74366E-09;4.66627E-09;4.52972E-09;4.38078E-09;4.21781E-09;4.04096E-09;3.85165E-09
181.444848;1.53844E-07;4.92505E-06;4.47252E-07;2.27685E-07;1.41895E-07;9.93673E-08;7.43485E-08;5.79262E-08;4.63022E-08;3.76221E-08;3.08877E-08;2.30364E-08;1.83777E-08;1.47346E-08;1.18738E-08;7.50164E-09;7.8665E-09;5.42565E-09;4.80347E-09;4.36643E-09;4.06457E-09;3.85898E-09;3.71948E-09;4.62935E-09;4.49296E-09;4.34451E-09;4.18234E-09;4.00657E-09;3.81861E-09
181.542504;1.42861E-07;4.93324E-06;4.45134E-07;2.2601E-07;1.40786E-07;9.85597E-08;7.37276E-08;5.74333E-08;4.59035E-08;3.7296E-08;3.06196E-08;2.28461E-08;1.82296E-08;1.46194E-08;1.17844E-08;7.45669E-09;7.81245E-09;5.39532E-09;4.77674E-09;4.3417E-09;4.04071E-09;3.83524E-09;3.69541E-09;4.59257E-09;4.45636E-09;4.30839E-09;4.14701E-09;3.97233E-09;3.7857E-09
181.64016;1.32324E-07;4.9412E-06;4.43023E-07;2.24343E-07;1.39682E-07;9.77556E-08;7.31092E-08;5.69425E-08;4.55064E-08;3.69713E-08;3.03526E-08;2.26566E-08;1.80821E-08;1.45047E-08;1.16953E-08;7.41192E-09;7.75862E-09;5.3651E-09;4.75011E-09;4.31706E-09;4.01694E-09;3.81161E-09;3.67144E-09;4.55595E-09;4.4199E-09;4.27242E-09;4.11184E-09;3.93823E-09;3.75292E-09
181.737816;1.2223E-07;4.94893E-06;4.40919E-07;2.22683E-07;1.38584E-07;9.6955E-08;7.24936E-08;5.64537E-08;4.51111E-08;3.6648E-08;3.00868E-08;2.24678E-08;1.79352E-08;1.43905E-08;1.16066E-08;7.36732E-09;7.705E-09;5.33501E-09;4.72359E-09;4.29252E-09;3.99328E-09;3.78806E-09;3.64756E-09;4.51948E-09;4.3836E-09;4.2366E-09;4.07681E-09;3.90427E-09;3.72029E-09
181.835472;1.12573E-07;4.95641E-06;4.38822E-07;2.21031E-07;1.3749E-07;9.61579E-08;7.18806E-08;5.59671E-08;4.47173E-08;3.6326E-08;2.9822E-08;2.22798E-08;1.77889E-08;1.42768E-08;1.15182E-08;7.3229E-09;7.6516E-09;5.30503E-09;4.69717E-09;4.26808E-09;3.9697E-09;3.76462E-09;3.62378E-09;4.48317E-09;4.34745E-09;4.20094E-09;4.04192E-09;3.87046E-09;3.68779E-09
